name,sku,price,stars,link,image_url,reviews,seller,category,description 
VTCL Heavy Duty Solitaire Blender & Grinder -1000 Watts,VT430HL1EM71XNAFAMZ,"21,000",5.0,https://www.jumia.com.ng/vtcl-heavy-duty-solitaire-blender-grinder-1000-watts-37361058.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/85/016373/1.jpg?6026,1,jumia,home and office,	High Quality	Durable	Maximun Utility	strong	heavy engin	Specifications	SKU: VT430HL1EM71XNAFAMZ	Area of Use: Kitchen	Main Material: metals	Product Line: unique bliss	Weight (kg): 7
 1 Piece Of Adjustable Afro Hair Bun,GE779HB1JJZKANAFAMZ,"2,200",4.3,https://www.jumia.com.ng/1-piece-of-adjustable-afro-hair-bun-generic-mpg1234106.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/93/311434/1.jpg?8509,9,jumia,health and beauty,	* Premium Quality Fibre Hair	* Very Light and very Easy to wear.	* Affordable and great value for money.	* Suitable for all Occassions.	* Maximum Utility.	Specifications	SKU: GE779HB1JJZKANAFAMZ	Hair Type: All Hair Types	Skin Type: All Skin Types	Color: Black	Main Material: Natural Fibre	Product Line: Awesome deals	Weight (kg): 0.5
Danami Long Sleeve Hoodie - Blue & Grey,DA476AA0XLMDHNAFAMZ,"2,700",3.9,https://www.jumia.com.ng/long-sleeve-hoodie-blue-grey-danami-mpg312194.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/56/436101/1.jpg?9855,562,jumia,fashion,"	Main Material: Cotton	Colour: Blue/Grey	Long Sleeve Hoodie	Fit: Smart	Style: Casual	Unisex (female, please select smaller size)	Specifications	SKU: DA476AA0XLMDHNAFAMZ	Care Label: Care label/washing instruction attached.	Color: Royal Blue	Main Material: Cotton	Production Country: Nigeria	Product Line: Danami	Type: University	Weight (kg): 0.3"
Chupez Chupez Anti Virus Memory Card 16GB,CH364MT129HOPNAFAMZ,"2,190",5.0,https://www.jumia.com.ng/16gb-anti-virus-memory-card-chupez-mpg292094.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/64/268233/1.jpg?0340,1,jumia,phones and tablets,	Chupez anti virus memory card powered by new age is one of the best well recognised memory card with high standard quality	SKU	SKU: CH364MT129HOPNAFAMZ
 Quality Brown Leather Cross Body Bag,FA203AC0UGP2PNAFAMZ,"2,100",4.3,https://www.jumia.com.ng/fashion-quality-brown-leather-cross-body-bag-37476115.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/51/167473/1.jpg?7195,3,jumia,fashion,	Brown leather shoulder bag	What’s in the box	1 leather bag
Fidson Addyzoa Capsules For Male Infertility/low Sperm Count,FI316HB16HNUKNAFAMZ,"4,400",4.4,https://www.jumia.com.ng/addyzoa-capsules-for-male-infertilitylow-sperm-count-fidson-mpg234967.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/71/367932/1.jpg?4465,28,jumia,health and beauty,	Features:	Boost sexual desire.	Increase sperm count.	Improve sperm health and movement.	Specifications	SKU: FI316HB16HNUKNAFAMZ	Product Line: Mount Sinai	Weight (kg): 0.2
 FitPro Smart Intelligence Fitness Health Monitoring Heart Rate BP Calorie Waterproof Smart Watch Band,GE779EA1FVP2UNAFAMZ,"3,600",3.0,https://www.jumia.com.ng/fitpro-smart-intelligence-fitness-health-monitoring-heart-rate-bp-calorie-waterproof-smart-watch-band-generic-mpg1255175.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/87/139254/1.jpg?0260,2,jumia,phones and tablets,"	Message Pushes: Calls Notifications, SMS Notification, WeChat, QQ, Facebook, Twitter, WhatsApp, Instagram Notifications, Caller ID displace	Software features (time display, step, calorie, distance, sport mode, hand-on bright screen, sleep monitoring, running track; call reminder, message reminder; sedentary reminder; alarm reminder	Do not disturb mode; shake a picture; find the bracelet; dial switch; dial in English; point measurement; WeChat movement; heart rate; blood pressure; blood oxygen; apple health;	Bluetooth name; language; charging method USB charging; OTA upgrade support; waterproof waterproof rating IP67)	Pedometer, Calorie, Mileage, Sleep Monitor, Sedentary Remind, Heart Rate Monitor, Blood Pressure Monitor, QQ message Remind, WeChat Message Remind, Calling Remind, Message reminding, Smart Alarm Clock, Shake Take Pictures,Anti-lost,Find Bracelet, Time Sync. Raise Hand Bright Screen,OTA upgrade.	Get Facebook Massager,Instagram, WhatsApp, Twitter, QQ, WeChat, and Notification through the Smart Bracelet Intelligence Health Fitness Watch	Note: APP Name: FitPro, please scan the code in the manual to download and install the app.	Specifications	SKU: GE779EA1FVP2UNAFAMZ	Color: Black	Main Material: n/a	Model: Smart Bracelet Smart Intelligence Fitness Health Monitoring Heart Rate BP Calorie Waterproof Smart Watch Band	Product Line: P&CA Integrated Logistics	Weight (kg): 0.05"
Bussy Vibrating Vaginal Male Masturbator,BU421OT00MPVDNAFAMZ,"8,600",2.8,https://www.jumia.com.ng/vibrating-vaginal-male-masturbator-bussy-mpg284710.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/01/059961/1.jpg?7401,6,jumia,health and beauty,"	Brief design	7 speed adjust device vibration	Suitable for easy hand grasped .	Diameter of about 8cm	Can be placed in the carry bag, drawer or bedside cabinet	Suitable for relieving your travel worries	Specifications	SKU: BU421OT00MPVDNAFAMZ	NAFDAC Reg. Number: N/A	Product Line: Doyin	Weight (kg): 0.2"
Danami Long Sleeve Contrast Designed Sweatshirt- White & Navy Blue,DA476AA05WN99NAFAMZ,"3,300",4.0,https://www.jumia.com.ng/danami-long-sleeve-contrast-designed-sweatshirt-white-navy-blue-31212990.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/09/921213/1.jpg?1029,31,jumia,fashion,	Long sleeve sweatshirt	Material: thick quality	Colour: white & navy blue contrast	Unisex (ladies should please select smaller next size except they want it big)	Style: Casual	Specifications	SKU: DA476AA05WN99NAFAMZ	Care Label: Care label/washing instruction attached.	Color: White/Navy blue	Main Material: Cotton	Production Country: Nigeria	Product Line: Danami	Weight (kg): 0.5
"Oukitel C16 5.71-Inch (2GB, 16GB ROM) Android 9.0 (8MP + 2MP) + 5MP 3G Smartphone EU Purple",OU517MT0WBQU0NAFAMZ,"25,390",3.9,https://www.jumia.com.ng/oukitel-c16-5.71-inch-2gb-16gb-rom-android-9.0-8mp-2mp-5mp-3g-smartphone-eu-purple-40759245.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/54/295704/1.jpg?1955,23,jumia,phones and tablets,"	Display: 5.71 inch	CPU: MT6580P Quad Core	System: Android 9.0	RAM + ROM: 2GB RAM 16GB ROM	Camera: 8.0MP + 2.0MP back camera and 5.0MP front camera	Sensor: Proximity Sensor, Gravity Sensor, Ambient Light Sensor,	SIM Card: Nano SIM + Nano SIM	Feature: GPS, Beidou	What’s in the box	Cell Phone: 1	Packing Box: 1	Power Adapter: 1	SIM Needle: 1	USB Cable: 1	User Manual: 1"
Omag Cosmetics Pure Kojic Acid Powder - 50g,UN970HB0F93JYNAFAMZ,"1,900 - ₦ 11,000",3.7,https://www.jumia.com.ng/omag-cosmetics-pure-kojic-acid-powder-50g-5781652.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/25/61875/1.jpg?4226,9,jumia,health and beauty,	High Quality	Effective	Maximum Quality	Specifications	SKU: UN970HB0F93JYNAFAMZ	Skin Type: All Skin Types	Color: white	Product Line: Omag enterprise	Weight (kg): 0.6
Yazole Top Luxury Brand Watch Famous Fashion Sports Cool Men Quartz Watches Wristwatch Gift For Male Black,YA661AC1KJU5BNAFAMZ,870,4.3,https://www.jumia.com.ng/yazole-top-luxury-brand-watch-famous-fashion-sports-cool-men-quartz-watches-wristwatch-gift-for-male-black-13048949.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/94/984031/1.jpg?1102,53,jumia,fashion,"	Quality Assurance & QC before shipment	Reasonable & Factory price	100% high quality Fashion Watch	This is a simple and elegant watch.	Joker style, suitable for all kinds of occasions, you can match it as gift.	What’s in the box	1 x YAZOLE Watches"
Topk Micro USB Cable For Samsung Galaxy Xiaomi Mobile Phone Cable,TO430MT0GLIIGNAFAMZ,890,4.1,https://www.jumia.com.ng/topk-micro-usb-cable-for-samsung-galaxy-xiaomi-mobile-phone-cable-42677872.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/27/877624/1.jpg?4988,17,jumia,phones and tablets,	Charging Support	Upgraded Intelligent Chip	Superior Durability	Nylon Tangle-free Design	Syncing transmission	Mobile phone for all Micro plugs	What’s in the box	TOPK Micro USB cable * 1
Toppik Hair Building Fibre And Concealer - Black,TO383ST0Z92U8NAFAMZ,"2,700",4.0,https://www.jumia.com.ng/toppik-hair-building-fibre-and-concealer-black-44101295.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/59/210144/1.jpg?9806,2,jumia,health and beauty,	conceals	black	hair fiber	instant hair	quick hair	Specifications	SKU: TO383ST0Z92U8NAFAMZ	Color: Black	Main Material: Metal	Model: N/A	Product Line: bestoffers	Weight (kg): 0.3
 Men Clothes Hip Hop Sweatpants Skinny Motorcycle Denim Pants Designer Black Jeans Mens Casual Men Jeans Trousers,FA203AA1L82VPNAFAMZ,"4,099",2.9,https://www.jumia.com.ng/fashion-men-clothes-hip-hop-sweatpants-skinny-motorcycle-denim-pants-designer-black-jeans-mens-casual-men-jeans-trousers-39051169.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/96/115093/1.jpg?4690,11,jumia,fashion,	· Luxury design	· High Quality	· Good wear resistance	· Enhancing your stunning personality	· You can attire for many years	· Latest Style	What’s in the box	1 *pants
Aunt Jackie'S Balance Grapeseed & Avocado - 118ml,AU696HB09JUO0NAFAMZ,"3,450",4.0,https://www.jumia.com.ng/balance-grapeseed-avocado-118ml-aunt-jackies-mpg1193098.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/16/042752/1.jpg?9888,4,jumia,health and beauty,"	Nourishes hair	Rich in omega-3 & Anti-oxidants to increase hair health	Prevents breakage and damage	Pour a quarter-size amount in your hand and rub palms together, then apply throughout hair, massaging into scalp and hair, from roots to ends. Comb or gently brush through, distributing evenly. Apply more as needed. As a Pre-Poo Treatment, saturate hair with Porosity Repair, massaging the oil into hair and scalp. Cover hair with a plastic cap for 30 minutes, and then shampoo.	Specifications	SKU: AU696HB09JUO0NAFAMZ	Product Line: bimfemplus	Weight (kg): 0.3"
"Gionee M7 Power (4GB, 64GB ROM) 5000mAh, 13MP+8MP, Android 7.1.1, Dual Sim 4G LTE - Blue",GI790MT1HV5QDNAFAMZ,"47,000",4.0,https://www.jumia.com.ng/gionee-m7-power-4gb-64gb-rom-5000mah-13mp8mp-android-7.1.1-dual-sim-4g-lte-blue-31437409.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/90/473413/1.jpg?9120,1,jumia,phones and tablets,"	6.0 Inch 2.5D Corning Gorilla Glass Full Screen	Qualcomm Snapdragon 435, Support Touch ID	4GB RAM + 64GB ROM	13 MP Back Camera + 8 MP Front Camera	Android 7.1 System, 5000mAh Battery	Dual SIM & 4G FDD-LTE B1/B2/B3/B5/B7/B8	What’s in the box	Original Earphone*1Card Pin*1Original Charger*1Data Cable*1Protective Case*1"
 Men's Sports Suit (Sweatshirt + Pants)-white/black,FA203AA03LFG4NAFAMZ,"4,749",4.1,https://www.jumia.com.ng/fashion-mens-sports-suit-sweatshirt-pants-whiteblack-44683060.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/06/038644/1.jpg?6885,18,jumia,fashion,	Material: Polyester	Category: Casual Set	Sleeve length: long sleeve	Length: trousers+jacket	Fashion Sports jacket	Anti-Shrink	Sustainable	Anti-wrinkle	Breathable	What’s in the box	1x Tops +1x pants
 Permanent Pink-lip Cream,GE779HB17JJ6NNAFAMZ,"1,999",5.0,https://www.jumia.com.ng/generic-permanent-pink-lip-cream-51843137.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/73/134815/1.jpg?8267,1,jumia,health and beauty,	Ultra sun protective Factor	No side effect	Long lasting pinkish formula	Rosy and pinky desired lips	Ultra fast effect	Permanent effect after use	Sweet scented Formula	What’s in the box	a box of pink lips balm
Keep Moving 2020 Bold SQ Solid Watch With Chain - Gold,KE541AC1M6JQUNAFAMZ,"4,999",5.0,https://www.jumia.com.ng/keep-moving-2020-bold-sq-solid-watch-with-chain-gold-45232779.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/97/723254/1.jpg?1617,1,jumia,fashion,	Clear Crystal	Case Material: Steel	Strap Material: Steel	Strap Type: Bracelet	Clasp: Fold-Over	Water Resistant	item Type:quartz	Wristwatches clasp Type:folding Clasp With	Safety movement:	water Resistance Depth: Yes	window Material Type:glass	style:fashion &am Casual	Material:stainless Steel	Specifications	SKU: KE541AC1M6JQUNAFAMZ	Color: Gold	Main Material: Steel	Product Line: gbanjo	Weight (kg): 0.5
Omag Cosmetics Shikakai Powder 100g,OM326ST1G4JAYNAFAMZ,"2,500",4.0,https://www.jumia.com.ng/omag-cosmetics-shikakai-powder-100g-47615578.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/87/551674/1.jpg?1856,1,jumia,health and beauty,	conditions hair	adds shine to hair	cleanses the scalp and prevents dandruff	all-natural	no additives	improves hair growth	no side effects	Specifications	SKU: OM326ST1G4JAYNAFAMZ	Weight (kg): 0.1
"Infinix HOT 8 Lite(X650), 6.6- Inches (2GB RAM ,32GB ROM) , (8MP+QVGA) +8MP 3G Smartphone-Quetzal Cyan",IN717MT10YD0QNAFAMZ,"47,000",5.0,https://www.jumia.com.ng/infinix-hot-8-litex650-6.6-inches-2gb-ram-32gb-rom-8mpqvga-8mp-3g-smartphone-quetzal-cyan-45396026.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/62/069354/1.jpg?5185,1,jumia,phones and tablets,"	6.6inch	Android 8.0(GO edition)	32GB Storage (with 2GB RAM)	8MP  + QVGA AI dual Rear Camera	8MP Selfie with flash light	microSD, up to 256 GB (dedicated slot)	5000 mAh Non-removable Li-Po Battery	MT6580 PROCESSOR	What’s in the box	PhoneBatteryChargerEarpiece"
 Denim Charcoal Black Jean,FA203MW1298YKNAFAMZ,"5,000",3.3,https://www.jumia.com.ng/denim-charcoal-black-jean-fashion-mpg1236057.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/64/256924/1.jpg?4738,19,jumia,fashion,	denim jean	cotton  material	Slim Fits	Modern and Classy	Easy to wear	Specifications	SKU: FA203MW1298YKNAFAMZ	Color: Black	Main Material: Cotton	Product Line: fmt imternational	Weight (kg): 0.2
 Xumu For Samsung Active 2 Watch 40mm 44mm Soft TPU Case,GE779EA15D1NQNAFAMZ,437 - ₦ 719,5.0,https://www.jumia.com.ng/generic-xumu-for-samsung-active-2-watch-40mm-44mm-soft-tpu-case-43927496.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/69/472934/1.jpg?6121,1,jumia,phones and tablets,	Type:Cases(not include a watch）	Features1:smart watch wearable accessories	Features2:silicone case	Features3:silicone cover forSamsung Galaxy Active 2	Material: TPU	What’s in the box	1 X Case
 Diamond Party Wedding Engagement Ring Sliver,FA203AC07V6LYNAFAMZ,"2,700",4.5,https://www.jumia.com.ng/fashion-diamond-party-wedding-engagement-ring-sliver-41221231.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/13/212214/1.jpg?4902,2,jumia,fashion,	Specifications:		Material:  Silver-Plated		Color: Like Picture		Gender: Famale	Shape: Round Shaped		Ring type: Wedding Band		Occasion: Prom		Ring size: US 6/7/8/9/10	What’s in the box		1 x  Ring+Ring box
 805E Car MP3 Player Multi-function BT5.1 FM Transmitter,GE779EA1LGBDCNAFAMZ,"2,475",4.0,https://www.jumia.com.ng/generic-805e-car-mp3-player-multi-function-bt5.1-fm-transmitter-44399469.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/96/499344/1.jpg?3950,1,jumia,phones and tablets,"	BT call, bt stereo music playback。	Digital tube display, car battery voltage detection.	Support U disk, TF card music playback (1GB-32GB).	Support FM full frequency point transmission function 87.5-108.0MHz.	Automatic powers off memory function.	Support mobile phone navigation voice prompts。	What’s in the box	1x805E Car MP3 Player 1xUser Manual"
Keep Moving DS Stone Iced Men's Wristwatch With Hand Chain-Gold,KE541AC0YPBYANAFAMZ,"5,998",4.3,https://www.jumia.com.ng/keep-moving-ds-stone-iced-mens-wristwatch-with-hand-chain-gold-43888285.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/58/288834/1.jpg?9273,108,jumia,fashion,	Crystal: Ice	Case Material: Steel	Colour: Gold	Strap Material: Steel	Strap Type: Bracelet	Clasp: Fold-Over	Water Resistant	Hand Chain	What’s in the box	1 wristwatch1 wristwatch box1 hand chain
"Itel S15 6.088"" HD+ FullScreen, 16MP AI Front Camera, 2GB RAM + 32GB ROM, Android 9, Fingerprint, 3000mAh - GradiationBlue",IT724MT0V3NPMNAFAMZ,"31,000",4.3,https://www.jumia.com.ng/itel-s15-6.088-hd-fullscreen-16mp-ai-front-camera-2gb-ram-32gb-rom-android-9-fingerprint-3000mah-gradiationblue-49783225.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/52/238794/1.jpg?0105,4,jumia,phones and tablets,"	Camera: Front Camera 16MP, Rear Camera 8.0MP	Memory: 32GB ROM /2GB RAM	Brighter Selfie:4 in 1 Big Pixel / Screen Fill Light	Battery Capacity: 3000mAh	Security:Face ID & Fingerprint	OS:Android™ 9 Pie (Go edition)	6.088 Inch HD+ FullScreen Waterdrop Design	Processor: Quad-core 1.3GHz	What’s in the box	Itel S15 Mobile Phone	Battery	Travel Charger	Earpiece	Free Case"
 Men Fashion Trend Casual Shoes Non-Slip Wear-Resisting Sports Shoes Fashion Week-Green,FA203SH0AYAQ3NAFAMZ,"7,000 - ₦ 9,300",4.2,https://www.jumia.com.ng/fashion-men-fashion-trend-casual-shoes-non-slip-wear-resisting-sports-shoes-fashion-week-green-36369381.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/396363/1.jpg?7304,17,jumia,fashion,	Your Own Style And Fashion On Your Way;	Hard-Wearing Anti-Slip and Breathable And Hot;	Light Weight and Walking Comfortable;	Fashion Casual Trainer Sneakers;	Fashion Running Sports shoes;	Fashoin Athletic Shoes;	Fashoin Canvas Shoes;Sports Shoes;	Specifications	SKU: FA203SH0AYAQ3NAFAMZ	Heel Type: Low	Shoe type [P]: Mens Casual Shoes	Color: Green	Main Material: Net cloth	Model: Men Fashion Trend Casual Shoes Non-Slip Wear-Resisting Sports Shoes Fashion Week-Green	Product Line: Xinfenghe	Weight (kg): 0.7
"Atouch A7+ Kid's Tablet - 7"", 16GB, 1GB-RAM, 4G Dual SIM, Android 6.1 + Powerbank -Coffee",AT287MT0ST57JNAFAMZ,"23,000",3.3,https://www.jumia.com.ng/atouch-a7-kids-tablet-7-16gb-1gb-ram-4g-dual-sim-android-6.1-powerbank-coffee-32098384.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/48/389023/1.jpg?4283,3,jumia,phones and tablets,"	Free Powerbank	Screen Size: 7 inches	Android 6.1, Dual SIM,	4G Network, WiFi	Memory: 1GB RAM + 16GB ROM	Battery:  3000mAh	What’s in the box	Atouch A7+ Tablets	Powerbank	Charger	USB cable	Stereo headset	3D Glass	Case	Touchpen"
Omag Cosmetics Fenugreek Powder BREAST AND HIPS BOOSTER,OM326HB04UPR7NAFAMZ,"1,600",3.3,https://www.jumia.com.ng/omag-cosmetics-fenugreek-powder-breast-and-hips-booster-32515180.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/08/151523/1.jpg?3824,9,jumia,health and beauty,	supports breast increase	promotes healthy milk production for breastfeeding mothers	all natural	it is safe	no side effects	Specifications	SKU: OM326HB04UPR7NAFAMZ	Hair Type: All Hair Types	Skin Type: All Skin Types	Main Material: ground fenugreek seeds	Production Country: Nigeria	Product Line: omag enterprise	Weight (kg): 0.2
 4 In 1 Men's Office Formal Long Sleeve Shirts-wine+pink+white+skyblue,FA203AA1CZBGNNAFAMZ,"7,500",3.4,https://www.jumia.com.ng/fashion-4-in-1-mens-office-formal-long-sleeve-shirts-winepinkwhiteskyblue-38396228.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/82/269383/1.jpg?7134,8,jumia,fashion,"	Material - Cotton	Style - Formal	Colour - Wine, White, Pink and Blue.	Smart and comfortable	washing machine friendly	Specifications	SKU: FA203AA1CZBGNNAFAMZ	Color: Wine, White, Blue and Blue	Main Material: Cotton	Product Line: Jestok	Weight (kg): 0.3"
 X4 Bluetooth5.0 Earphones Wireless Sport Waterproof Headset,GE779MT0R0JENNAFAMZ,"2,375",4.1,https://www.jumia.com.ng/generic-x4-bluetooth5.0-earphones-wireless-sport-waterproof-headset-38747354.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/45/374783/1.jpg?0121,7,jumia,phones and tablets,"	Ergonomic in-ear design,unique and cool	Bluetooth 5.0 high-fidelity speakers, sound quality crisp in-ear	About 6-7 Hours Play time continuously	About 1-2 Hours Quick Charging	Good value for money	What’s in the box	Earphones * 1Charging Cable * 1Chinese and English Manuals * 1Size Ear Caps * 2"
Multi Taper Rechargeable Hair Clipper - Maxx! Plus MT-908,MU633HB0JTD1CNAFAMZ,"6,800",3.6,https://www.jumia.com.ng/multi-taper-rechargeable-hair-clipper-maxx-plus-mt-908-42628233.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/33/282624/1.jpg?7230,8,jumia,health and beauty,"			(Super sharp and low noise, cord and cordless use, overcharge and over discharge protection)	• Lithium battery: 2000 MAh.	• 4-5 hours full	• LED indicator light.	• Accessories: 4 guide combs, cleaning brush and adaptor.	Zero overlapping blades.	Overcharge and over discharge protection.	Quick charge and doesn't get hot for continuous use	Adjustable control and Compact size, Suitable for Travel	Hair Can cut to different lengths because of available four set guide comb (3mm,6mm,10mm and 13mm) respectively	Long life power motor, quick charge about 4-5hours,working time 300   minutes	Specifications	SKU: MU633HB0JTD1CNAFAMZ	Hair Type: All Hair Types	Skin Type: All Skin Types	Main Material: metal	Model: MT-908	Product Line: Dinero	Weight (kg): 0.25"
 Phone Holder Selfie Ring Light For Phones,GE779EL08ZSNKNAFAMZ,"5,200",4.7,https://www.jumia.com.ng/selfie-ring-light-phone-holder-for-phones-generic-mpg256213.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/15/107024/1.jpg?5892,13,jumia,phones and tablets,"	Hand Free – clamp on table/desk/bed and rotate any angle to free your hands	3 Light Color - white, warm yellow, warm yellow + white	10-Level Brightness – optimize your lighting source as best	360 degree adjustable – easily rotate the swivel ball head for ideal viewing	Universal Phone Holder – works with all iPhone/Samsung smartphones up to 3.6 inch wide	USB Powered - no battery needed, long USB cable (55 inch) ensure sufficient reach from your USB charger	Multifunction – works both as photography ring light and table lamp, or even monolights	Durable – quality strong material for longevity/stability	Rubber Cushion Clamp - anti slip/anti-shock for stability and protects your desk or table	Great replacement for phone tripod	What’s in the box	RING LIGHT AND PHONE HOLDER"
Advanced clinicals Vitamin C Anti - Aging Serum 1.75oz,AD239HB05Y6R0NAFAMZ,"8,950",3.3,https://www.jumia.com.ng/advanced-clinicals-vitamin-c-anti-aging-serum-1.75oz-23139990.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/09/993132/1.jpg?8489,3,jumia,health and beauty,"	Visibly reduces the look of age spots in just 4 weeks.	K3 Vitamin C Lifts skin tone and reduces the look of pigmentation for healthier looking complexion.	The blend of ingredients makes this the best serum to get rid of age spots, sun spots, dark spots, scars, and more!	Instantly restores radiance and hydrates dry skin.	Within 4 weeks reduce the look of age spots and firm delicate skin areas.	Improves skin tones and diminishes the look of wrinkles.	Encapsulated peptides target imperfections for a more uniform looking skin tone.	Increase collagen production while reducing lines and wrinkles, improving skin texture, firming skin around the eye, brightening skin tone, and moisturizing the skin.	Paraben-free. Made in the USA. Soothing Aloe Vera hydrates skin while reducing irritation and dryness on skin. Ferulic Acid, a natural antioxidant, supports a luminous, youthful radiance for a happier and healthier complexion.	Just a few drops of this serum will immediately moisturize your skin and help eliminate unwanted age spots on your face or on your hands.	Safe to use on neck and dcollet.	Can be used on all skin types. Dry skin, oily skin or normal skin.	Specifications	SKU: AD239HB05Y6R0NAFAMZ	Skin Type: All Skin Types	Product Line: Allure Beauty Store	Weight (kg): 0.3"
Samsung Galaxy Watch R800 - 46mm - Silver,SA948EL0GKXDMNAFAMZ,"92,000",5.0,https://www.jumia.com.ng/samsung-galaxy-watch-r800-46mm-silver-43205872.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/27/850234/1.jpg?3666,1,jumia,phones and tablets,	Tizen Os	Long Battery Life	0.75MB RAM	Auto Fitness and wellness Tracking	39+ Workout Activities support	Dust and water Resistant (5 ATM/ 50 Meters)	46mm case / Bluetooth	Wifi + GPS	472mAh	What’s in the box	WIRELESS CHARGEREXTRA STRAP
" Human Hair Straight Wig With Closure Natural Colour 20""",GE779ST0QZGA2NAFAMZ,"5,100",5.0,https://www.jumia.com.ng/generic-human-hair-straight-wig-with-closure-natural-colour-20-47042354.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/45/324074/1.jpg?8364,1,jumia,health and beauty,	Tangle free	Shed free	Soft and silky	Lasts longer	Affordable	What’s in the box	Straight wig
Zanzea Women Retro Crewneck Shirt Kaftan Robe Boho Dresses,FA203AA0Y4BYONAFAMZ,"2,100",3.8,https://www.jumia.com.ng/zanzea-women-retro-crewneck-shirt-kaftan-robe-boho-dresses-27090375.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/57/309072/1.jpg?8981,37,jumia,fashion,	1.-Splicing Style	2.-Vintage Kaftan	3.-Casual Loose	4.-Calf Length	5.-Two Side Hidden Pockets	6.-Simple And Comfortable	7.-Perfect For All Kinds Of Occasions	What’s in the box	1 Dress
Apple IPhone 6 4.7 Inch 1GB + 16 GB 8MP + 1.2MP Finger Sensor 4G LTE Smartphone (Gift) – Gold,AP044MT08UYD4NAFAMZ,"45,500",4.3,https://www.jumia.com.ng/apple-iphone-6-4.7-inch-1gb-16-gb-8mp-1.2mp-finger-sensor-4g-lte-smartphone-gift-gold-44118841.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/14/881144/1.jpg?3906,4,jumia,phones and tablets,	Screen: 4.7’’ Retina HD with 1334 x 750 pixels	Full 4G LTE support	Processer: 1.4GHz A8 + M8 Dual Cores	Memory: 1GB RAM + 16 GB ROM	Camera: 8MP (Primary) + 1.2MP (Secondary) with Apple “True Tone” flash light	Battery: 1810 mAh	Finger Sensor support	Operating System: iOS 8	AAA grade refurbishment	What’s in the box	Package Included:		1 x iPhone 6 Smartphone	1 x Earphone	1 x USB Charging Cable	1 x Charger	1 x User Manual	1 x Card Needles	1 x Clear iPhone Case (Free Gift)	1 x Clear Screen Protector (Free Gift)
